split,scene,path,pts_t0,pts_t1,xmin,ymin,zmin,xmax,ymax,zmax,ext_x,ext_y,ext_z,change_ratio,cubes_occupied,cubes_kept,cubes_dropped,med_pts_cube_t0,med_pts_cube_t1,class_0,class_1
train,Train/007-3,data/raw/indoorcd_ply\Train\007-3,93393,95228,-0.6826636791229248,-1.3946328163146973,-1.160273790359497,2.265505075454712,1.4490652084350586,1.0924824476242065,2.9481687545776367,2.843698024749756,2.252756118774414,0.0013966480446927375,9,7,2,10793,13299,95095,133
train,Train/007-4,data/raw/indoorcd_ply\Train\007-4,93393,92107,-0.7025333046913147,-1.3985731601715088,-0.8806185722351074,1.8947997093200684,1.4490652084350586,1.0924824476242065,2.5973329544067383,2.8476383686065674,1.973101019859314,0.022571574364597696,8,7,1,5649,9659,90028,2079
train,Train/007-5,data/raw/indoorcd_ply\Train\007-5,93393,103855,-0.7462397813796997,-1.3943846225738525,-0.8331441283226013,1.8308799266815186,1.4490652084350586,1.150824785232544,2.577119827270508,2.843449831008911,1.98396897315979,0.01694670453998363,8,7,1,6376,11714,102095,1760
train,Train/010-3,data/raw/indoorcd_ply\Train\010-3,65984,79510,-0.8259409070014954,-1.393622636795044,-0.756362795829773,0.8612959384918213,1.3888810873031616,0.9742415547370911,1.6872367858886719,2.782503604888916,1.7306044101715088,0.0029052949314551627,4,4,0,15180,19331,79279,231
train,Train/010-4,data/raw/indoorcd_ply\Train\010-4,65984,77691,-0.7943798899650574,-1.395300030708313,-0.7598456144332886,0.9108682870864868,1.3872989416122437,0.898762583732605,1.7052481174468994,2.7825989723205566,1.6586081981658936,0.0060367352717818025,4,4,0,15273,18985,77222,469
train,Train/010-5,data/raw/indoorcd_ply\Train\010-5,65984,74252,-0.8411083221435547,-1.3982621431350708,-0.7701987624168396,0.8022194504737854,1.3872989416122437,0.9387378692626953,1.6433277130126953,2.7855610847473145,1.7089366912841797,0.0163497279534558,4,4,0,15548,18068,73038,1214
train,Train/011-2,data/raw/indoorcd_ply\Train\011-2,136250,154084,-1.7966418266296387,-1.2680168151855469,-0.8998284339904785,1.7072372436523438,1.3361263275146484,1.6121777296066284,3.5038790702819824,2.6041431427001953,2.5120062828063965,0.0005905869525713247,10,7,3,17869,20174,153993,91
train,Train/011-3,data/raw/indoorcd_ply\Train\011-3,136250,170696,-1.9460506439208984,-1.2760642766952515,-0.9364659190177917,1.6882997751235962,1.322713851928711,1.3097703456878662,3.634350299835205,2.598778247833252,2.2462363243103027,0.02509139054225055,10,7,3,19566,19561,166413,4283
train,Train/011-4,data/raw/indoorcd_ply\Train\011-4,136250,150839,-1.7966418266296387,-1.2680168151855469,-0.8913497924804688,1.6838481426239014,1.3158921003341675,1.1359697580337524,3.48048996925354,2.583909034729004,2.0273194313049316,0.007657170890817361,9,7,2,17496,18441,149684,1155
train,Train/011-5,data/raw/indoorcd_ply\Train\011-5,136250,158747,-1.960845708847046,-1.2987288236618042,-0.9922300577163696,1.733336329460144,1.3971997499465942,1.1504632234573364,3.6941819190979004,2.6959285736083984,2.142693281173706,0.040492103787788114,10,7,3,19260,18079,152319,6428
train,Train/012-2,data/raw/indoorcd_ply\Train\012-2,55957,57590,-2.347043514251709,-1.2885963916778564,-0.3538452386856079,-0.7236500978469849,1.6511441469192505,1.0579060316085815,1.6233934164047241,2.9397406578063965,1.4117512702941895,0.0036985587775655495,3,3,0,14020,16303,57377,213
train,Train/012-3,data/raw/indoorcd_ply\Train\012-3,55957,68922,-2.3887264728546143,-1.2885963916778564,-0.4438602328300476,-0.7236500978469849,1.610683560371399,1.143953561782837,1.6650763750076294,2.899280071258545,1.5878138542175293,0.029627695075592698,4,3,1,14020,19677,66880,2042
train,Train/012-4,data/raw/indoorcd_ply\Train\012-4,55957,62683,-2.4120700359344482,-1.2885963916778564,-0.35182130336761475,-0.7236500978469849,1.6405094861984253,1.2003788948059082,1.6884199380874634,2.929105758666992,1.552200198173523,0.03418789783513872,4,3,1,14020,18244,60540,2143
train,Train/013-2,data/raw/indoorcd_ply\Train\013-2,88400,82250,-1.820783019065857,-1.365669846534729,-1.517640233039856,-0.010246598161756992,1.3573546409606934,0.729341983795166,1.8105363845825195,2.723024368286133,2.2469820976257324,0.0,5,4,1,16620,13879,82250,0
train,Train/013-3,data/raw/indoorcd_ply\Train\013-3,88400,87671,-1.820783019065857,-1.3538869619369507,-1.517640233039856,-0.003169039497151971,1.3633605241775513,0.729341983795166,1.817613959312439,2.717247486114502,2.2469820976257324,0.008474866261363507,5,4,1,16532,14849,86928,743
train,Train/013-4,data/raw/indoorcd_ply\Train\013-4,88400,85598,-1.820783019065857,-1.3521640300750732,-1.517640233039856,-0.053425125777721405,1.353318214416504,0.729341983795166,1.7673579454421997,2.705482244491577,2.2469820976257324,0.04309680132713381,5,4,1,16520,15873,81909,3689
train,Train/013-5,data/raw/indoorcd_ply\Train\013-5,88400,88054,-1.820783019065857,-1.3521640300750732,-1.517640233039856,0.06284908950328827,1.3527426719665527,0.729341983795166,1.8836320638656616,2.704906702041626,2.2469820976257324,0.03731800940332069,5,4,1,16520,14981,84768,3286
train,Train/015-2,data/raw/indoorcd_ply\Train\015-2,91889,92774,-0.8019028902053833,-1.3520901203155518,-0.9289581775665283,0.7821534276008606,1.3972291946411133,1.2960294485092163,1.5840563774108887,2.749319314956665,2.224987506866455,0.00942074288054843,5,4,1,19441,20514,91900,874
train,Train/015-3,data/raw/indoorcd_ply\Train\015-3,91889,99762,-0.9198790788650513,-1.3236584663391113,-0.9289581775665283,0.779405951499939,1.3817890882492065,1.180443286895752,1.6992850303649902,2.7054476737976074,2.1094014644622803,0.016389005833884647,6,4,2,19266,21966,98127,1635
train,Train/015-4,data/raw/indoorcd_ply\Train\015-4,91889,103081,-0.8019028902053833,-1.3238437175750732,-0.9289581775665283,0.8609222173690796,1.401793360710144,1.6190924644470215,1.662825107574463,2.7256369590759277,2.54805064201355,0.07506718017869443,5,4,1,19268,22613,95343,7738
train,Train/015-5,data/raw/indoorcd_ply\Train\015-5,91889,111156,-0.8677337169647217,-1.3336312770843506,-0.9289581775665283,0.7932591438293457,1.390561580657959,1.5900704860687256,1.6609928607940674,2.7241928577423096,2.519028663635254,0.09984166396775702,6,4,2,19321,23092,100058,11098
train,Train/016-2,data/raw/indoorcd_ply\Train\016-2,62401,97178,-3.217106342315674,-1.4780267477035522,-2.7287609577178955,1.578934669494629,1.4558016061782837,0.8275434374809265,4.796041011810303,2.933828353881836,3.556304454803467,0.007892732923089589,16,7,9,3125,7964,96411,767
train,Train/016-3,data/raw/indoorcd_ply\Train\016-3,62401,97770,-3.106611728668213,-1.4780267477035522,-2.7735953330993652,1.6480350494384766,1.4133750200271606,0.8275434374809265,4.7546467781066895,2.891401767730713,3.6011388301849365,0.002536565408612049,15,8,7,2895,5981,97522,248
train,Train/016-4,data/raw/indoorcd_ply\Train\016-4,62401,59655,-2.1840696334838867,-1.4780267477035522,-1.6890308856964111,1.3917499780654907,1.434269905090332,0.8275434374809265,3.575819492340088,2.912296772003174,2.5165743827819824,0.028178694158075602,9,5,4,6102,4977,57974,1681
train,Train/016-5,data/raw/indoorcd_ply\Train\016-5,62401,89659,-2.862295627593994,-1.50857412815094,-3.6102890968322754,1.5187937021255493,1.5069721937179565,0.8876928687095642,4.381089210510254,3.0155463218688965,4.497982025146484,0.027838811496893788,17,7,10,2189,3287,87163,2496
train,Train/021-2,data/raw/indoorcd_ply\Train\021-2,265772,252302,-1.652289628982544,-1.454779028892517,-1.2923113107681274,1.5502655506134033,1.3862988948822021,1.8721164464950562,3.2025551795959473,2.8410778045654297,3.1644277572631836,0.0,13,12,1,16946,16301,252302,0
train,Train/021-3,data/raw/indoorcd_ply\Train\021-3,265772,292306,-1.5615395307540894,-1.457826018333435,-1.2923113107681274,1.5619171857833862,1.3656381368637085,1.8721164464950562,3.1234567165374756,2.8234641551971436,3.1644277572631836,0.0169343085670496,14,12,2,16812,18759,287356,4950
train,Train/021-4,data/raw/indoorcd_ply\Train\021-4,265772,307072,-1.5753757953643799,-1.454779028892517,-1.3029162883758545,1.5510308742523193,1.3701579570770264,1.901516079902649,3.126406669616699,2.824936866760254,3.204432487487793,0.022958784910379323,14,12,2,16877,22078,300022,7050
train,Train/021-5,data/raw/indoorcd_ply\Train\021-5,265772,279917,-1.5663405656814575,-1.454779028892517,-1.2928297519683838,1.5847506523132324,1.361798882484436,1.8721164464950562,3.1510910987854004,2.816577911376953,3.1649460792541504,0.03297406016783547,13,12,1,16809,18306,270687,9230
train,Train/024-2,data/raw/indoorcd_ply\Train\024-2,75454,70504,-1.0418872833251953,-1.4832082986831665,-0.4736389219760895,1.0285322666168213,1.4797804355621338,0.9721469879150391,2.0704195499420166,2.96298885345459,1.4457858800888062,0.013956654941563599,6,4,2,13270,13042,69520,984
train,Train/024-3,data/raw/indoorcd_ply\Train\024-3,75454,76430,-1.0418872833251953,-1.488194465637207,-0.4736389219760895,1.0980775356292725,1.4974638223648071,0.9598578810691833,2.1399648189544678,2.9856581687927246,1.4334968328475952,0.01590998299097213,6,4,2,13321,13803,75214,1216
train,Train/024-4,data/raw/indoorcd_ply\Train\024-4,75454,74087,-1.0418872833251953,-1.4832082986831665,-0.4736389219760895,1.0285322666168213,1.4859461784362793,1.0360777378082275,2.0704195499420166,2.9691543579101562,1.5097166299819946,0.04690431519699812,7,4,3,13270,14682,70612,3475
train,Train/024-5,data/raw/indoorcd_ply\Train\024-5,75454,68750,-1.0418872833251953,-1.4832082986831665,-0.4736389219760895,1.0285322666168213,1.4797804355621338,0.9491700530052185,2.0704195499420166,2.96298885345459,1.4228090047836304,0.06971636363636363,6,4,2,13270,12862,63957,4793
train,Train/025-2,data/raw/indoorcd_ply\Train\025-2,13572,19840,-0.6505775451660156,-0.5680761933326721,-0.30752965807914734,0.510413646697998,0.9296073913574219,0.4340681731700897,1.1609911918640137,1.4976835250854492,0.7415978312492371,0.011693548387096775,1,1,0,13572,19840,19608,232
train,Train/025-3,data/raw/indoorcd_ply\Train\025-3,13572,26844,-0.863791823387146,-0.5740454196929932,-0.3340127170085907,0.510413646697998,1.0830551385879517,0.4230559468269348,1.374205470085144,1.6571005582809448,0.7570686340332031,0.007711220384443451,1,1,0,13572,26844,26637,207
train,Train/025-4,data/raw/indoorcd_ply\Train\025-4,13572,24520,-0.893153190612793,-0.5765984058380127,-0.34231916069984436,0.510413646697998,0.9354508519172668,0.4009692072868347,1.403566837310791,1.5120491981506348,0.7432883977890015,0.019208809135399674,1,1,0,13572,24520,24049,471
train,Train/025-5,data/raw/indoorcd_ply\Train\025-5,13572,22150,-0.8856586217880249,-0.5646217465400696,-0.32353082299232483,0.510413646697998,0.7013407349586487,0.4903334975242615,1.396072268486023,1.2659624814987183,0.8138643503189087,0.025507900677200903,1,1,0,13572,22150,21585,565
train,Train/028-3,data/raw/indoorcd_ply\Train\028-3,69941,96632,-1.7197260856628418,-1.2045867443084717,-0.6771323680877686,1.0114797353744507,1.2381151914596558,0.8616076111793518,2.731205940246582,2.442701816558838,1.5387399196624756,0.0,8,8,0,4781,6040,96632,0
train,Train/028-4,data/raw/indoorcd_ply\Train\028-4,69941,87089,-1.3611857891082764,-1.2090609073638916,-0.6313707828521729,1.0044537782669067,1.2379688024520874,1.084318995475769,2.3656396865844727,2.4470295906066895,1.715689778327942,0.034057113986841046,8,7,1,3986,4725,84123,2966
train,Train/028-5,data/raw/indoorcd_ply\Train\028-5,69941,89136,-1.3096094131469727,-1.2126082181930542,-0.6560813784599304,1.036106824874878,1.2780929803848267,1.1061513423919678,2.3457162380218506,2.490701198577881,1.762232780456543,0.04578397056183809,8,7,1,3308,4416,85055,4081
train,Train/029-2,data/raw/indoorcd_ply\Train\029-2,44460,51787,-0.7480530142784119,-1.1817715167999268,-0.7161064743995667,0.7878746390342712,1.1271909475326538,0.5653740763664246,1.535927653312683,2.308962345123291,1.2814805507659912,0.0,3,3,0,5070,7300,51787,0
train,Train/029-3,data/raw/indoorcd_ply\Train\029-3,44460,45241,-0.704742968082428,-1.1345250606536865,-0.5500140190124512,0.691491961479187,1.1271909475326538,0.5653740763664246,1.3962349891662598,2.261715888977051,1.1153881549835205,0.0033597842664839415,3,2,1,22094,22541,45089,152
train,Train/029-4,data/raw/indoorcd_ply\Train\029-4,44460,55590,-0.7434161901473999,-1.1431573629379272,-0.558502733707428,0.7824362516403198,1.1271909475326538,0.6213993430137634,1.5258524417877197,2.270348310470581,1.1799020767211914,0.010883252383522217,3,3,0,4577,7821,54985,605
train,Train/029-5,data/raw/indoorcd_ply\Train\029-5,44460,57192,-0.8022881150245667,-1.1529420614242554,-0.5853062868118286,0.8799616098403931,1.1271909475326538,0.7753151655197144,1.6822497844696045,2.280133008956909,1.360621452331543,0.01580640649041824,3,3,0,4687,6251,56288,904
train,Train/030-2,data/raw/indoorcd_ply\Train\030-2,109032,104503,-1.8855684995651245,-1.4202699661254883,-0.5915665030479431,1.5311992168426514,1.5152361392974854,0.7548200488090515,3.4167675971984863,2.9355061054229736,1.3463865518569946,0.0016171784542070562,6,6,0,13918,11938,104334,169
train,Train/030-3,data/raw/indoorcd_ply\Train\030-3,109032,121600,-2.268484354019165,-1.4074134826660156,-0.73790442943573,1.5311992168426514,1.5218099355697632,0.7548200488090515,3.7996835708618164,2.9292235374450684,1.4927244186401367,0.0015296052631578946,8,6,2,13701,15425,121414,186
train,Train/030-4,data/raw/indoorcd_ply\Train\030-4,109032,113823,-2.3209598064422607,-1.443486213684082,-0.7622390985488892,1.5311992168426514,1.570341944694519,0.9402642846107483,3.852159023284912,3.0138282775878906,1.7025034427642822,0.004568496701018248,8,6,2,13847,13818,113303,520
train,Train/030-5,data/raw/indoorcd_ply\Train\030-5,109032,139022,-2.337836265563965,-1.4153709411621094,-0.8671327829360962,1.5311992168426514,1.5385174751281738,1.033766746520996,3.869035482406616,2.953888416290283,1.9008995294570923,0.006883802563623024,8,8,0,9340,12189,138065,957
train,Train/031-2,data/raw/indoorcd_ply\Train\031-2,79353,82315,-1.0200550556182861,-1.3406736850738525,-0.6872774958610535,1.179002046585083,1.394002914428711,0.7786587476730347,2.199057102203369,2.7346765995025635,1.4659361839294434,1.2148454109214602e-05,6,4,2,14810,16455,82314,1
train,Train/031-3,data/raw/indoorcd_ply\Train\031-3,79353,79761,-1.0200550556182861,-1.3406928777694702,-0.6975045204162598,1.2677021026611328,1.3940882682800293,0.6929923295974731,2.287757158279419,2.734781265258789,1.390496850013733,0.0033224257469189203,6,5,1,3040,2107,79496,265
train,Train/031-4,data/raw/indoorcd_ply\Train\031-4,79353,90838,-1.0202805995941162,-1.3406736850738525,-0.711890459060669,1.4391497373580933,1.3959816694259644,0.7485445737838745,2.45943021774292,2.7366552352905273,1.4604350328445435,0.05775116140822123,6,6,0,2429,4168,85592,5246
train,Train/031-5,data/raw/indoorcd_ply\Train\031-5,79353,90928,-1.0213572978973389,-1.3463178873062134,-0.6788297891616821,1.3420958518981934,1.394002914428711,0.6935743689537048,2.3634531497955322,2.7403206825256348,1.3724040985107422,0.05604434277670245,7,6,1,1871,3476,85832,5096
train,Train/032-2,data/raw/indoorcd_ply\Train\032-2,104696,119953,-1.1688597202301025,-1.3815197944641113,-2.8406848907470703,1.6454168558120728,1.4568192958831787,1.581162691116333,2.814276695251465,2.83833909034729,4.421847343444824,0.007344543279451119,14,7,7,12976,15220,119072,881
train,Train/032-3,data/raw/indoorcd_ply\Train\032-3,104696,117029,-1.1380704641342163,-1.371901035308838,-2.754347324371338,2.313014268875122,1.4969842433929443,1.34867525100708,3.451084613800049,2.8688852787017822,4.103022575378418,0.0005981423407873262,14,7,7,15475,15578,116959,70
train,Train/032-4,data/raw/indoorcd_ply\Train\032-4,104696,117180,-1.058018445968628,-1.4438377618789673,-3.0233020782470703,1.2232064008712769,1.473948359489441,1.5513168573379517,2.2812247276306152,2.917786121368408,4.574618816375732,0.010658815497525174,15,4,11,22748,24405,115931,1249
train,Train/032-5,data/raw/indoorcd_ply\Train\032-5,104696,133199,-1.058018445968628,-1.4394112825393677,-2.661003828048706,1.278525471687317,1.4501097202301025,1.136396050453186,2.3365440368652344,2.8895211219787598,3.7973999977111816,0.018085721364274505,12,7,5,14986,19549,130790,2409
train,Train/033-2,data/raw/indoorcd_ply\Train\033-2,60833,65085,-1.7677515745162964,-1.418620228767395,-0.46812647581100464,1.12177312374115,1.373226523399353,0.7158650755882263,2.8895246982574463,2.791846752166748,1.183991551399231,0.00021510332641929783,5,4,1,14145,11651,65071,14
train,Train/033-3,data/raw/indoorcd_ply\Train\033-3,60833,67124,-1.864186406135559,-1.4281599521636963,-0.44521036744117737,1.12177312374115,1.4127163887023926,0.7649165391921997,2.985959529876709,2.840876340866089,1.2101268768310547,0.002160181157261188,6,4,2,14739,12001,66979,145
train,Train/033-4,data/raw/indoorcd_ply\Train\033-4,60833,79141,-2.726085662841797,-1.4114447832107544,-0.44521036744117737,1.12177312374115,1.374611258506775,0.746871292591095,3.8478589057922363,2.7860560417175293,1.1920816898345947,0.003398996727360028,6,4,2,7991,15166,78872,269
train,Train/033-5,data/raw/indoorcd_ply\Train\033-5,60833,65579,-1.7068558931350708,-1.3856306076049805,-0.44521036744117737,1.2306969165802002,1.3665426969528198,0.6981608271598816,2.9375529289245605,2.75217342376709,1.1433712244033813,0.007227923573095046,5,4,1,13638,14603,65105,474
train,Train/037-2,data/raw/indoorcd_ply\Train\037-2,122185,132550,-0.614289402961731,-1.4149415493011475,-0.9725419878959656,0.6136184930801392,1.3491321802139282,1.2708933353424072,1.2279078960418701,2.7640738487243652,2.2434353828430176,0.0035382874387023763,6,4,2,26431,29898,132081,469
train,Train/037-3,data/raw/indoorcd_ply\Train\037-3,122185,128460,-0.614289402961731,-1.4317835569381714,-0.9648775458335876,0.6020873188972473,1.3626103401184082,1.2147722244262695,1.216376781463623,2.794394016265869,2.179649829864502,0.0020473299081426124,5,4,1,26385,29198,128197,263
train,Train/037-4,data/raw/indoorcd_ply\Train\037-4,122185,120523,-0.6147549152374268,-1.425167441368103,-0.9663054943084717,0.6025439500808716,1.3541154861450195,1.007135272026062,1.2172988653182983,2.779283046722412,1.9734407663345337,0.012852318644574064,4,4,0,26391,25853,118974,1549
train,Train/037-5,data/raw/indoorcd_ply\Train\037-5,122185,124996,-0.614289402961731,-1.4238132238388062,-0.965879499912262,0.6020873188972473,1.3677678108215332,1.0890367031097412,1.216376781463623,2.791581153869629,2.0549161434173584,0.024848795161445166,5,4,1,26369,26725,121890,3106
train,Train/038-2,data/raw/indoorcd_ply\Train\038-2,100269,143771,-0.9367712140083313,-1.5320600271224976,-1.1213765144348145,2.5331900119781494,1.5136460065841675,6.294342041015625,3.469961166381836,3.045706033706665,7.4157185554504395,0.0010641923614637166,10,6,4,15076,15807,143618,153
train,Train/038-3,data/raw/indoorcd_ply\Train\038-3,100269,115067,-0.9367712140083313,-1.3113278150558472,-1.1076974868774414,0.9932473301887512,1.5113239288330078,1.41362464427948,1.9300185441970825,2.8226518630981445,2.521322250366211,0.00033893296948734215,6,6,0,13148,17409,115028,39
train,Train/038-4,data/raw/indoorcd_ply\Train\038-4,100269,117084,-1.0322200059890747,-1.3113278150558472,-1.1324772834777832,0.9932473301887512,1.5113239288330078,1.631756067276001,2.0254673957824707,2.8226518630981445,2.764233350753784,0.02573366130299614,7,6,1,13087,15654,114071,3013
train,Train/038-5,data/raw/indoorcd_ply\Train\038-5,100269,107740,-0.9367712140083313,-1.3113278150558472,-1.0721235275268555,1.1247566938400269,1.5538287162780762,1.726354718208313,2.061527967453003,2.865156650543213,2.798478126525879,0.02753851865602376,7,5,2,17542,16720,104773,2967
train,Train/042-2,data/raw/indoorcd_ply\Train\042-2,228343,231683,-2.035588264465332,-1.4762333631515503,-1.2700941562652588,2.32323956489563,1.5751022100448608,1.537874460220337,4.358827590942383,3.051335573196411,2.8079686164855957,0.009875562730109675,13,10,3,17055,17217,229395,2288
train,Train/042-3,data/raw/indoorcd_ply\Train\042-3,228343,240869,-2.1324198246002197,-1.4762333631515503,-1.4738304615020752,2.32323956489563,1.579246997833252,1.2915581464767456,4.45565938949585,3.055480480194092,2.7653884887695312,0.020264126973583152,13,11,2,14972,13726,235988,4881
train,Train/042-4,data/raw/indoorcd_ply\Train\042-4,228343,241127,-2.035588264465332,-1.4762333631515503,-1.3233311176300049,2.32323956489563,1.5751022100448608,1.3665541410446167,4.358827590942383,3.051335573196411,2.689885139465332,0.03555387824673305,13,10,3,17171,18248,232554,8573
train,Train/042-5,data/raw/indoorcd_ply\Train\042-5,228343,208926,-2.0449130535125732,-1.4762333631515503,-1.3596348762512207,2.32323956489563,1.5751022100448608,1.223444938659668,4.368152618408203,3.051335573196411,2.5830798149108887,0.048021787618582654,12,10,2,17238,14600,198893,10033
train,Train/043-2,data/raw/indoorcd_ply\Train\043-2,77251,94656,-1.4094665050506592,-1.5981546640396118,-1.191261887550354,1.4605776071548462,1.4150952100753784,1.0158919095993042,2.870044231414795,3.0132498741149902,2.207153797149658,0.011008282623394185,10,8,2,6732,10251,93614,1042
train,Train/043-3,data/raw/indoorcd_ply\Train\043-3,77251,98971,-1.7668927907943726,-1.3967583179473877,-1.140305757522583,1.5164903402328491,1.3987030982971191,1.104083776473999,3.2833831310272217,2.795461416244507,2.244389533996582,0.011366966080973215,10,8,2,8769,9901,97846,1125
train,Train/043-4,data/raw/indoorcd_ply\Train\043-4,77251,114541,-2.6765239238739014,-1.437681794166565,-1.1280207633972168,1.4831956624984741,1.3944792747497559,1.8209962844848633,4.159719467163086,2.8321609497070312,2.94901704788208,0.01293859840581102,10,6,4,8835,14156,113059,1482
train,Train/043-5,data/raw/indoorcd_ply\Train\043-5,77251,125866,-3.127553939819336,-1.4294319152832031,-1.1159381866455078,1.6341303586959839,1.4095592498779297,2.4990479946136475,4.761684417724609,2.838991165161133,3.6149861812591553,0.0293963421416427,13,6,7,9473,11895,122166,3700
train,Train/044-2,data/raw/indoorcd_ply\Train\044-2,31070,44427,-0.6523725986480713,-1.4779132604599,-0.1439947634935379,1.0958765745162964,0.962577223777771,0.5472487211227417,1.7482491731643677,2.440490484237671,0.6912434697151184,0.008733427870439148,2,2,0,15535,22213,44039,388
train,Train/044-3,data/raw/indoorcd_ply\Train\044-3,31070,56760,-1.8747165203094482,-1.4771842956542969,-0.25326409935951233,0.8811931014060974,0.962577223777771,0.9483149647712708,2.7559096813201904,2.4397616386413574,1.2015790939331055,0.006818181818181818,6,4,2,6089,12473,56373,387
train,Train/044-4,data/raw/indoorcd_ply\Train\044-4,31070,48258,-0.6523725986480713,-1.4646532535552979,-0.1439947634935379,1.0342096090316772,0.9815965294837952,0.5439951419830322,1.6865822076797485,2.4462497234344482,0.6879898905754089,0.0038335612748145384,2,2,0,15535,24129,48073,185
train,Train/044-5,data/raw/indoorcd_ply\Train\044-5,31070,63195,-0.6523725986480713,-1.4724689722061157,-0.14675074815750122,1.414416790008545,0.962577223777771,0.7654290795326233,2.066789388656616,2.4350461959838867,0.9121798276901245,0.00557006092254134,3,2,1,15535,31552,62843,352
train,Train/050-2,data/raw/indoorcd_ply\Train\050-2,114849,115670,-1.125463843345642,-1.4471064805984497,-0.9026280641555786,1.1532788276672363,1.4116638898849487,1.3484212160110474,2.278742790222168,2.8587703704833984,2.251049280166626,0.014143684620039768,6,4,2,23193,24851,114034,1636
train,Train/050-3,data/raw/indoorcd_ply\Train\050-3,114849,127022,-1.1414119005203247,-1.550572395324707,-2.6382462978363037,1.1532788276672363,1.3956778049468994,1.3151750564575195,2.2946906089782715,2.9462502002716064,3.9534213542938232,0.006046196721827715,9,6,3,15253,18578,126254,768
train,Train/050-5,data/raw/indoorcd_ply\Train\050-5,114849,169395,-2.360503673553467,-1.687347412109375,-2.4618890285491943,1.248046636581421,1.384631872177124,1.7318480014801025,3.6085503101348877,3.071979284286499,4.193737030029297,0.023572124324802976,16,12,4,8639,10989,165402,3993
train,Train/051-2,data/raw/indoorcd_ply\Train\051-2,65524,74333,-0.8614466786384583,-1.3618162870407104,-0.45202502608299255,1.0616388320922852,1.4901992082595825,0.7347244620323181,1.9230854511260986,2.852015495300293,1.1867494583129883,0.0017085278409320222,4,3,1,17435,19657,74206,127
train,Train/051-3,data/raw/indoorcd_ply\Train\051-3,65524,91488,-0.8614466786384583,-1.3536717891693115,-0.47434502840042114,1.2399824857711792,1.4847830533981323,0.8911116719245911,2.1014292240142822,2.8384547233581543,1.3654567003250122,0.0034867960825463447,5,3,2,17305,24494,91169,319
train,Train/051-4,data/raw/indoorcd_ply\Train\051-4,65524,73775,-0.8614466786384583,-1.3536717891693115,-0.4642741084098816,0.9385569095611572,1.4728589057922363,0.8117841482162476,1.8000035285949707,2.826530694961548,1.2760581970214844,0.003985089800067774,4,3,1,17305,17946,73481,294
train,Train/051-5,data/raw/indoorcd_ply\Train\051-5,65524,92813,-0.8614466786384583,-1.3714884519577026,-0.4629901647567749,0.9473801255226135,1.4728589057922363,0.8614050149917603,1.8088268041610718,2.8443474769592285,1.3243951797485352,0.00679861657310937,4,3,1,17582,21110,92182,631
train,Train/054-2,data/raw/indoorcd_ply\Train\054-2,124092,141397,-1.3150559663772583,-1.3494888544082642,-1.2181994915008545,1.0602219104766846,1.3638248443603516,1.3337279558181763,2.3752779960632324,2.713313579559326,2.5519275665283203,0.003267396055078962,11,10,1,8794,14096,140935,462
train,Train/054-3,data/raw/indoorcd_ply\Train\054-3,124092,144924,-1.7266696691513062,-1.3664307594299316,-1.2266184091567993,1.0506889820098877,1.3809823989868164,1.2632805109024048,2.7773585319519043,2.747413158416748,2.489898920059204,0.004505809941762579,11,9,2,10354,11726,144271,653
train,Train/054-4,data/raw/indoorcd_ply\Train\054-4,124092,136388,-1.1368181705474854,-1.3494888544082642,-1.2429262399673462,1.0810441970825195,1.3718311786651611,1.430283784866333,2.217862367630005,2.721320152282715,2.6732101440429688,0.00475115112766519,12,10,2,7436,11391,135740,648
train,Train/054-5,data/raw/indoorcd_ply\Train\054-5,124092,131896,-1.3233166933059692,-1.3670663833618164,-1.2181994915008545,1.0328731536865234,1.3638248443603516,1.255616307258606,2.356189727783203,2.730891227722168,2.47381591796875,0.013048159155698428,10,10,0,8798,9656,130175,1721
train,Train/056-2,data/raw/indoorcd_ply\Train\056-2,60986,59735,-0.8082236051559448,-1.468420386314392,-0.6679675579071045,0.7373085021972656,1.4687169790267944,0.776362419128418,1.5455321073532104,2.9371373653411865,1.4443299770355225,0.009843475349460116,4,4,0,11808,10567,59147,588
train,Train/056-3,data/raw/indoorcd_ply\Train\056-3,60986,57530,-0.8161075711250305,-1.4719759225845337,-0.6651988625526428,0.7373085021972656,1.4725860357284546,0.776362419128418,1.5534160137176514,2.9445619583129883,1.441561222076416,0.016408830175560576,4,3,1,20064,17323,56586,944
train,Train/056-4,data/raw/indoorcd_ply\Train\056-4,60986,55016,-0.8036246299743652,-1.4655799865722656,-0.6629101037979126,0.7403762340545654,1.4703328609466553,0.776362419128418,1.5440008640289307,2.935912847518921,1.4392725229263306,0.06901628617129563,4,3,1,20011,17857,51219,3797
train,Train/056-5,data/raw/indoorcd_ply\Train\056-5,60986,63471,-0.8338935971260071,-1.4655799865722656,-0.665776252746582,0.7426952123641968,1.4648547172546387,0.7822203040122986,1.5765888690948486,2.9304347038269043,1.4479966163635254,0.06933875313135132,4,3,1,19995,17999,59070,4401
train,Train/057-2,data/raw/indoorcd_ply\Train\057-2,130031,140096,-1.3140974044799805,-1.3593599796295166,-0.983999490737915,1.1210789680480957,1.3737186193466187,1.7243549823760986,2.435176372528076,2.7330784797668457,2.7083544731140137,0.0,11,8,3,9066,10659,140096,0
